"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-10-31,"Stratford Hills","VA","Richmond","Richmond City","Richmond",3863,1453,0.00832755031228314,0.0182200420462509,0.00553633217993079,1806
2015-10-31,"Samish Hill","WA","Bellingham","Whatcom","Bellingham",3864,1926,-0.0133196721311475,-0.0193482688391039,0.0832395950506187,1044
2015-10-31,"Monterey","FL","Orlando","Orange","Orlando",3865,1170,0.000855431993156544,0.0173913043478261,0.110056925996205,957
2015-10-31,"Ingram Hills","TX","San Antonio","Bexar","San Antonio",3866,1143,0.00351185250219491,0.016,0.0554016620498615,660
2015-10-31,"Denny Triangle","WA","Seattle","King","Seattle",3867,2308,0.00566448801742919,0.0253220790759662,0.0596877869605142,775
2015-10-31,"Latah Valley","WA","Spokane","Spokane","Spokane",3868,1593,-0.00685785536159601,-0.0111731843575419,0.0535714285714286,1631
2015-10-31,"West Portal","CA","San Francisco","San Francisco","San Francisco",3869,5226,0.0205038078500293,0.0684931506849315,0.237215909090909,919
2015-10-31,"Pleasant Grove","CA","Sacramento","Placer","Roseville",3870,2250,0.0022271714922049,-0.00398406374501992,0.027866605756053,995
2015-10-31,"Sylvan Heights West","TX","Dallas-Fort Worth","Tarrant","Fort Worth",3871,1091,0.00275735294117647,0,0.0696078431372549,735
2015-10-31,"Brookside Woods","OH","Columbus","Franklin","Columbus",3872,1594,-0.00250312891113892,-0.00312695434646654,0.0364109232769831,705
2015-10-31,"Azalea-Hollywood Park","CA","San Diego","San Diego","San Diego",3873,1786,0.00224466891133558,0.00733220530174845,0.0618311533888228,438
2015-10-31,"Woodmere","FL","Jacksonville","Duval","Jacksonville",3874,1243,-0.00240770465489567,-0.00798084596967279,-0.00160642570281125,947
2015-10-31,"Heritage East","NM","Albuquerque","Bernalillo","Albuquerque",3875,1576,0.012853470437018,0.0174306003873467,0.0794520547945206,1230
2015-10-31,"Capitol Park","IA","Des Moines","Polk","Des Moines",3876,996,-0.00598802395209581,-0.0099403578528827,-0.00200400801603206,694
2015-10-31,"Mount Vernon","OH","Columbus","Franklin","Columbus",3877,697,-0.00994318181818182,-0.00994318181818182,0.011611030478955,642
2015-10-31,"Downtown","NM","Albuquerque","Bernalillo","Albuquerque",3878,1221,-0.00326530612244898,-0.00570032573289902,0.032994923857868,1059
2015-10-31,"South Rose Hill","WA","Seattle","King","Kirkland",3879,2464,0.00325732899022801,0.025384935497295,0.0970614425645592,1264
2015-10-31,"Esther Short","WA","Portland","Clark","Vancouver",3880,1315,0.0154440154440154,0.0528422738190552,0.122971818958155,482
2015-10-31,"South Dennis","MA","Cape Cod","Barnstable","Dennis",3881,1378,0.00804681784930505,-0.0164168451106353,-0.0819453697534977,2219
2015-10-31,"Seneca","NY","Buffalo","Erie","Buffalo",3882,901,-0.00551876379690949,-0.0301399354144241,0.0700712589073634,538
2015-10-31,"Shepherd Park","DC","Washington","District of Columbia","Washington",3883,3183,0.0127266942411709,0.0649046503847441,0.129123802766939,975
2015-10-31,"Hyatt Park","SC","Columbia","Richland","Columbia",3884,824,-0.00483091787439614,-0.00242130750605327,-0.0060313630880579,1356
2015-10-31,"Oakwood","TN","Knoxville","Knox","Knoxville",3885,778,0.00387096774193548,0.00516795865633075,0.0156657963446475,1328
2015-10-31,"North Shoreview","CA","San Francisco","San Mateo","San Mateo",3886,3559,0.0107923885259869,0.0227011494252874,0.14143681847338,989
2015-10-31,"Forest Park West","OH","Columbus","Franklin","Columbus",3887,1174,0.00170648464163823,-0.000851063829787234,0.0389380530973451,1130
2015-10-31,"Spring Creek Neighborhood Alliance","TX","San Antonio","Bexar","San Antonio",3888,1319,0.000758725341426404,0.00918133129303749,0.056044835868695,1164
2015-10-31,"Lake Forest","OR","Portland","Clackamas","Lake Oswego",3889,2075,0.0241855873642646,0.0829853862212944,0.172316384180791,1167
2015-10-31,"Historic Inner East","OH","Dayton","Montgomery","Dayton",3890,669,-0.0132743362831858,-0.020497803806735,0.0245022970903522,876
2015-10-31,"Paces","GA","Atlanta","Fulton","Atlanta",3891,5674,0.0175753228120516,0.0414831130690162,0.133892885691447,821
2015-10-31,"Denver Heights","TX","San Antonio","Bexar","San Antonio",3892,868,0.014018691588785,0.028436018957346,0.0637254901960784,1007
2015-10-31,"Prospect Park","IA","Des Moines","Polk","Des Moines",3893,1028,-0.00387596899224806,0.00292682926829268,0.0198412698412698,592
2015-10-31,"Shelby Park","KY","Louisville/Jefferson County","Jefferson","Louisville",3894,822,-0.0072463768115942,-0.00484261501210654,0.0565552699228792,761
2015-10-31,"Sedgefield","NC","Charlotte","Mecklenburg","Charlotte",3895,1354,0.00445103857566766,0.0149925037481259,0.0695102685624013,1170
2015-10-31,"Riverview","OK","Tulsa","Tulsa","Tulsa",3896,1106,-0.0151380231522707,-0.0332167832167832,-0.0264084507042254,771
2015-10-31,"La Gorce","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",3897,10624,0.00777841016884842,0.0372974028510057,0.265515187611674,1051
2015-10-31,"Lake Forest","FL","Jacksonville","Duval","Jacksonville",3898,844,0,-0.00705882352941176,-0.0082256169212691,1269
2015-10-31,"Wendover-Sedgewood","NC","Charlotte","Mecklenburg","Charlotte",3899,2826,0.00533617929562433,0.0176449405833633,0.0877598152424942,869
2015-10-31,"Oak Park","IA","Des Moines","Polk","Des Moines",3900,1003,-0.00791295746785361,-0.00889328063241107,0.023469387755102,1525
2015-10-31,"Braun Station West","TX","San Antonio","Bexar","San Antonio",3901,1372,0,0.00882352941176471,0.0409711684370258,1173
2015-10-31,"North Charlotte","NC","Charlotte","Mecklenburg","Charlotte",3902,1269,-0.00235849056603774,-0.0101404056162247,0.0453047775947282,1534
2015-10-31,"Dennis Port","MA","Cape Cod","Barnstable","Dennis",3903,1368,0.0133333333333333,-0.0108459869848156,-0.0662116040955631,3588
2015-10-31,"Loyola","CA","San Jose","Santa Clara","Los Altos",3904,7632,0.00249573098647051,-0.000916350307631889,0.0926270579813887,1254
2015-10-31,"Bayshore","NC","Wilmington","New Hanover","Wilmington",3905,1704,0.00294290759270159,0.0148898153662895,0.0784810126582278,1961
2015-10-31,"Maplewood","OK","Tulsa","Tulsa","Tulsa",3906,706,-0.0167130919220056,-0.0248618784530387,-0.0208044382801664,1311
2015-10-31,"Saint Joseph","KY","Louisville/Jefferson County","Jefferson","Louisville",3907,939,0.00106609808102345,0.0184381778741865,0.0694760820045558,1144
2015-10-31,"East Hills","PA","Pittsburgh","Allegheny","Pittsburgh",3908,833,-0.00239520958083832,-0.00358851674641148,-0.0555555555555556,918
2015-10-31,"Minshall Park","OK","Tulsa","Tulsa","Tulsa",3909,1613,0.00561097256857855,0.0144654088050314,0.0247776365946633,791
2015-10-31,"Amaryllis Park","FL","North Port-Sarasota-Bradenton, FL","Sarasota","Sarasota",3910,1255,-0.00396825396825397,-0.00317712470214456,-0.00475812846946868,886
2015-10-31,"Fairway Bend","TX","Dallas-Fort Worth","Tarrant","Fort Worth",3911,2044,-0.000977517106549365,-0.000488997555012225,0.0568769389865564,551
2015-10-31,"The Willows","CA","San Francisco","San Mateo","Menlo Park",3912,4990,0.0099170208459826,0.035054967848994,0.0639658848614073,1259
2015-10-31,"Fossil Park","FL","Tampa","Pinellas","Saint Petersburg",3913,1188,-0.000841042893187553,-0.000841042893187553,0.0588235294117647,715
2015-10-31,"Warren","OH","Youngstown","Mahoning","Youngstown",3914,534,-0.0237659963436929,-0.0615114235500879,0.0190839694656489,1395
2015-10-31,"King-Lincoln-Bronzeville","OH","Columbus","Franklin","Columbus",3915,866,0.0128654970760234,0.032181168057211,0.0989847715736041,887
2015-10-31,"Sterling","NC","Charlotte","Mecklenburg","Charlotte",3916,941,0.00106382978723404,0.00319829424307036,0.040929203539823,832
2015-10-31,"Hermitage Hills","TN","Nashville","Davidson","Nashville",3917,1283,0,0.00706436420722135,0.104130808950086,1319
2015-10-31,"High Country","TX","San Antonio","Bexar","San Antonio",3918,1252,-0.00159489633173844,0.00320512820512821,0.0529857022708158,1240
2015-10-31,"Hudson","CA","Riverside","San Bernardino","San Bernardino",3919,1438,0.00278940027894003,0.018413597733711,0.0527086383601757,795
2015-10-31,"Forest Park Southeast","MO","St. Louis","Saint Louis City","Saint Louis",3920,994,0.00302724520686176,0.0247422680412371,0.0597014925373134,609
2015-10-31,"Central Northside","PA","Pittsburgh","Allegheny","Pittsburgh",3921,1299,-0.00990853658536585,-0.0121673003802281,-0.000769230769230769,938
2015-10-31,"Wilshire","TX","San Antonio","Bexar","San Antonio",3922,1062,0.00378071833648393,0.00378071833648393,0.0340798442064265,639
2015-10-31,"Newton Booth","CA","Sacramento","Sacramento","Sacramento",3923,1683,0.00537634408602151,0.0218579234972678,0.146457765667575,481
2015-10-31,"Terrell Heights","TX","San Antonio","Bexar","San Antonio",3924,1421,-0.0125086865879083,-0.0443846671149966,0.00353107344632768,1101
2015-10-31,"Las Palmas","CA","San Francisco","Alameda","Oakland",3925,2027,0.0196177062374245,0.0584856396866841,0.156963470319635,663
2015-10-31,"Carthage","OH","Cincinnati","Hamilton","Cincinnati",3926,819,-0.00847457627118644,-0.0120627261761158,-0.0203349282296651,741
2015-10-31,"Arlington Gardens","WI","Milwaukee","Milwaukee","Milwaukee",3927,1076,-0.0101195952161913,-0.0323741007194245,0.016052880075543,640
2015-10-31,"Hodgin","NM","Albuquerque","Bernalillo","Albuquerque",3928,1174,0.000852514919011083,-0.00254885301614274,0.0371024734982332,1026
2015-10-31,"Twin Oaks","KY","Lexington","Fayette","Lexington",3929,1141,-0.00782608695652174,-0.00696257615317668,0.0939597315436242,1250
2015-10-31,"City Park","CO","Denver","Denver","Denver",3930,2421,-0.00164948453608247,-0.0028830313014827,0.0939900587437867,919
2015-10-31,"Ocean Avenue","ME","Portland","Cumberland","Portland",3931,1611,0.00311332503113325,0,0.0885135135135135,1475
2015-10-31,"Upper Peralta Creek","CA","San Francisco","Alameda","Oakland",3932,2422,0.0142378559463987,0.0516717325227964,0.232569974554707,442
2015-10-31,"Scioto Trace","OH","Columbus","Franklin","Columbus",3933,1549,-0.00705128205128205,-0.00705128205128205,0.0544588155207624,684
2015-10-31,"Baltimore","AL","Mobile","Mobile","Mobile",3934,737,-0.00405405405405405,0.0365682137834037,0.0806451612903226,1084
2015-10-31,"Mt. Baker","WA","Seattle","King","Seattle",3935,2789,0.00107681263460158,0.0186267348429511,0.0898788589292693,1515
2015-10-31,"Springvale","TX","San Antonio","Bexar","San Antonio",3936,892,0.00112233445566779,-0.00111982082866741,-0.00111982082866741,1042
2015-10-31,"Soulard","MO","St. Louis","Saint Louis City","Saint Louis",3937,1394,0.011611030478955,0.033358042994811,0.0839813374805599,627
2015-10-31,"Upper Lawrenceville","PA","Pittsburgh","Allegheny","Pittsburgh",3938,1035,0.00583090379008746,0.0626283367556468,0.0465116279069767,1027
2015-10-31,"Midvale Heights Community","WI","Madison","Dane","Madison",3939,1755,-0.0134907251264755,-0.00284090909090909,0.0434007134363853,1429
2015-10-31,"Heistand","WI","Madison","Dane","Madison",3940,1434,-0.00416666666666667,0.00773014757554462,0.0645879732739421,562
2015-10-31,"North Eastern","NM","Albuquerque","Bernalillo","Albuquerque",3941,1181,0,-0.000846023688663283,0.0332458442694663,702
2015-10-31,"River Bend","IA","Des Moines","Polk","Des Moines",3942,1083,-0.00184331797235023,0.00650557620817844,0.0314285714285714,590
2015-10-31,"Lyon's Gate","AZ","Phoenix","Maricopa","Gilbert",3943,1378,0,0.00364166059723234,0.0567484662576687,1932
2015-10-31,"Gateway","FL","Tampa","Pinellas","Saint Petersburg",3944,1155,-0.00516795865633075,-0.00259067357512953,0.0635359116022099,809
2015-10-31,"Johnson's Woods","WI","Milwaukee","Milwaukee","Milwaukee",3945,1091,-0.00818181818181818,-0.00998185117967332,0.0791295746785361,768
2015-10-31,"Cable-Westwood","TX","San Antonio","Bexar","San Antonio",3946,883,0.00455062571103527,0.0196304849884527,0.0219907407407407,642
2015-10-31,"Cadwalader & Hillcrest","NJ","Trenton","Mercer","Trenton",3947,1498,0.0020066889632107,0.014218009478673,0.111275964391691,843
2015-10-31,"Eagle Lake","NC","Charlotte","Mecklenburg","Charlotte",3948,1096,0.00091324200913242,0.00182815356489945,0.0508149568552253,520
2015-10-31,"Thomasville Heights","GA","Atlanta","Fulton","Atlanta",3949,843,-0.00706713780918728,-0.00236686390532544,0.0511221945137157,517
2015-10-31,"North Highland Park","VA","Richmond","Richmond City","Richmond",3950,925,0.00762527233115468,0.0176017601760176,0.034675615212528,1057
2015-10-31,"Laurelwood","NM","Albuquerque","Bernalillo","Albuquerque",3951,1185,0,0,0.031331592689295,834
2015-10-31,"Lafayette Square","MO","St. Louis","Saint Louis City","Saint Louis",3952,1449,0.0020746887966805,0.00905292479108635,0.078125,962
2015-10-31,"Ortega Farms","FL","Jacksonville","Duval","Jacksonville",3953,1063,-0.00093984962406015,0,0.0411361410381978,861
2015-10-31,"Waveland Park","IA","Des Moines","Polk","Des Moines",3954,1299,-0.00535987748851455,0,0.058679706601467,1093
2015-10-31,"Morris Park","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3955,1395,-0.00499286733238231,-0.00570206699928724,0.0212298682284041,1244
2015-10-31,"Village 2","CA","Sacramento","Sacramento","Sacramento",3956,1773,0.00282805429864253,0.00738636363636364,0.0454009433962264,1049
2015-10-31,"Grier Heights","NC","Charlotte","Mecklenburg","Charlotte",3957,856,-0.0104046242774566,-0.0126874279123414,0.00351699882766706,471
2015-10-31,"Hector Campbell","OR","Portland","Clackamas","Milwaukie",3958,1564,0.00643500643500644,0.00578778135048231,0.0883785664578984,1044
2015-10-31,"Heartside","MI","Grand Rapids","Kent","Grand Rapids",3959,1414,-0.0200970200970201,-0.0334928229665072,0.0843558282208589,778
2015-10-31,"Twin Towers","OH","Dayton","Montgomery","Dayton",3960,645,-0.0137614678899083,-0.0152671755725191,0.0141509433962264,903
2015-10-31,"Miracle Manor","AZ","Tucson","Pima","Tucson",3961,775,-0.00768245838668374,-0.0189873417721519,-0.0189873417721519,488
2015-10-31,"North Garrison Heights","WA","Portland","Clark","Vancouver",3962,1460,0.0062026188835286,0.0188415910676902,0.057204923968139,794
2015-10-31,"Hillcrest","FL","Miami-Fort Lauderdale","Broward","Hollywood",3963,1278,0.00156739811912226,0.0142857142857143,0.0424143556280587,2455
2015-10-31,"Mordecai","NC","Raleigh","Wake","Raleigh",3964,1492,0.00539083557951483,0.0233196159122085,0.0843023255813953,1159
2015-10-31,"Holy Cross","LA","New Orleans","Orleans","New Orleans",3965,1399,-0.00780141843971631,0.0679389312977099,0.15907207953604,739
2015-10-31,"Twinbrooks","FL","Tampa","Pinellas","Saint Petersburg",3966,1061,-0.00188146754468485,0.00283553875236295,0.0717171717171717,1103
2015-10-31,"Patch","MO","St. Louis","Saint Louis City","Saint Louis",3967,752,-0.0079155672823219,-0.0026525198938992,0.00939597315436242,839
2015-10-31,"Southwest Quadrant","VA","Washington","Alexandria City","Alexandria",3968,2772,0.00362056480811007,0.00617059891107078,0.00544069640914037,1041
2015-10-31,"Northwest Harwinton","CT","Torrington","Litchfield","Harwinton",3969,1562,0.0045016077170418,0.0103492884864166,0.0611413043478261,1308
2015-10-31,"Piney Knolls","VA","Richmond","Richmond City","Richmond",3970,944,0.00318809776833156,0.0128755364806867,0.0316939890710383,654
2015-10-31,"Lake Shore-Lake Vista","LA","New Orleans","Orleans","New Orleans",3971,2753,-0.0107797340998922,-0.0121994976677431,0.0499618611746758,1414
2015-10-31,"Skies West","NM","Albuquerque","Bernalillo","Albuquerque",3972,1148,0.00174520069808028,0.0034965034965035,0.0351668169522092,1659
2015-10-31,"Mohican Regent","MI","Detroit","Wayne","Detroit",3973,753,-0.00264900662251656,-0.00659630606860158,-0.0118110236220472,1030
2015-10-31,"Clifton Heights","MO","St. Louis","Saint Louis City","Saint Louis",3974,1006,-0.0108161258603736,0.00199203187250996,0.104281009879254,1308
2015-10-31,"Pascoag","RI","Providence","Providence","Burrillville",3975,1441,-0.00757575757575758,-0.0027681660899654,0.0292857142857143,994
2015-10-31,"Arlington Forest","VA","Washington","Arlington","Arlington",3976,2945,0.000679578661230037,-0.0140609306996987,0.00170068027210884,845
2015-10-31,"Golf Course Terrace","CA","Sacramento","Sacramento","Sacramento",3977,1288,0.000777000777000777,0.00782472613458529,0.0583401807723911,1443
2015-10-31,"Alta Vista","TX","San Antonio","Bexar","San Antonio",3978,1272,-0.00235294117647059,0.00553359683794466,0.0752324598478445,676
2015-10-31,"The Strip","NV","Las Vegas","Clark","Las Vegas",3979,1803,-0.00166112956810631,0.0157746478873239,0.250346740638003,8514
2015-10-31,"Rolling Acres","AL","Mobile","Mobile","Mobile",3980,1199,-0.00166527893422148,0.0101095197978096,0.09,1310
2015-10-31,"Dodge Flower","AZ","Tucson","Pima","Tucson",3981,745,0,-0.00666666666666667,-0.0605296343001261,762
2015-10-31,"Rosedale","CO","Denver","Denver","Denver",3982,2132,0.0104265402843602,0.04152418172936,0.119747899159664,960
2015-10-31,"West Floral Park","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Santa Ana",3983,2904,0.00763358778625954,0.0189473684210526,0.0434782608695652,639
2015-10-31,"Freedom Park","NC","Charlotte","Mecklenburg","Charlotte",3984,2309,0.0167327168648173,0.0625862862402209,0.166161616161616,991
2015-10-31,"Kingsway West","MO","St. Louis","Saint Louis City","Saint Louis",3985,762,-0.0155038759689922,-0.0116731517509728,0.0702247191011236,657
2015-10-31,"Sailboat Bend","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3986,2166,-0.00184331797235023,-0.00642201834862385,0.0154711673699015,781
2015-10-31,"Old Fort Lowell","AZ","Tucson","Pima","Tucson",3987,1250,0.000800640512409928,0.0016025641025641,0.0262725779967159,958
2015-10-31,"Truxton Circle","DC","Washington","District of Columbia","Washington",3988,2657,0.00415721844293273,0.0156727828746177,-0.0111648678823967,747
2015-10-31,"Dellcrest Area","TX","San Antonio","Bexar","San Antonio",3989,1019,0.000982318271119843,0.00394088669950739,0.0355691056910569,1155
2015-10-31,"West Slope","OR","Portland","Washington","Beaverton",3990,2120,0.00808368996671422,0.0231660231660232,0.134296415195292,659
2015-10-31,"Sayler Park","OH","Cincinnati","Hamilton","Cincinnati",3991,964,0.00312174817898023,0.0158061116965227,0.0628445424476295,969
2015-10-31,"Oceana","VA","Virginia Beach","Virginia Beach City","Virginia Beach",3992,1291,-0.00308880308880309,-0.00154679040989946,0.0117554858934169,864
2015-10-31,"Olde Towne","OH","Toledo","Lucas","Toledo",3993,657,0.0107692307692308,-0.00303490136570561,0.00458715596330275,757
2015-10-31,"Park Village","TX","San Antonio","Bexar","San Antonio",3994,972,-0.00102774922918808,0.00934579439252336,0.0542299349240781,682
2015-10-31,"Crystal Ranch","CA","Bakersfield","Kern","Bakersfield",3995,1643,-0.000608272506082725,0.00612369871402327,-0.000608272506082725,866
2015-10-31,"Adamsville","GA","Atlanta","Fulton","Atlanta",3996,933,-0.00850159404888417,-0.0147835269271383,0.0108342361863489,543
2015-10-31,"Columbia","WA","Bellingham","Whatcom","Bellingham",3997,1427,0.0120567375886525,0.0303249097472924,0.0461876832844575,1581
2015-10-31,"SBIC","MD","Baltimore","Baltimore City","Baltimore",3998,1837,-0.00970350404312668,-0.0160685591858597,0.0320224719101124,1667
2015-10-31,"Northridge Estates","OH","Dayton","Montgomery","Dayton",3999,935,-0.0147523709167545,-0.0449438202247191,-0.0966183574879227,540
2015-10-31,"Fairways Forest","FL","Jacksonville","Duval","Jacksonville",4000,1132,-0.00527240773286467,-0.0165073848827107,-0.00088261253309797,938
2015-10-31,"Brightwood Park","DC","Washington","District of Columbia","Washington",4001,2320,0.000862812769628991,-0.0038643194504079,0.0251878038002651,714
2015-10-31,"Hamilton Heights","MO","St. Louis","Saint Louis City","Saint Louis",4002,786,-0.0100755667506297,0.00769230769230769,0.102384291725105,554
2015-10-31,"West Markham","AR","Little Rock","Pulaski","Little Rock",4003,1024,-0.00194931773879142,0.00688298918387414,0.0364372469635627,1179
2015-10-31,"Madison Area","MI","Grand Rapids","Kent","Grand Rapids",4004,855,0.00706713780918728,0.0313630880579011,0.049079754601227,853
2015-10-31,"Chastain Park","GA","Atlanta","Fulton","Atlanta",4005,5142,0.000778513040093422,0.0277833300019988,0.0891760220292311,831
2015-10-31,"Perkerson","GA","Atlanta","Fulton","Atlanta",4006,881,0,0.00570776255707762,0.034037558685446,536
2015-10-31,"Randolph","VA","Richmond","Richmond City","Richmond",4007,1270,-0.000786782061369001,0.0103420843277645,0.109170305676856,980
2015-10-31,"El Pinal","CA","Stockton","San Joaquin","Stockton",4008,1415,0,0.0107142857142857,0.0223988439306358,555
2015-10-31,"North Harford Road","MD","Baltimore","Baltimore City","Baltimore",4009,1365,0.000733137829912023,-0.00219298245614035,0.0403963414634146,1135
2015-10-31,"South Green","CT","Hartford","Hartford","Hartford",4010,1194,-0.005,-0.0229132569558101,0.011864406779661,401
2015-10-31,"Sunset","AZ","Phoenix","Maricopa","Tempe",4011,1048,0,0.00963391136801541,0.0804123711340206,656
2015-10-31,"Cody","AL","Mobile","Mobile","Mobile",4012,823,0.00488400488400488,0.031328320802005,0.0551282051282051,1039
2015-10-31,"Preserve South","OH","Columbus","Franklin","Columbus",4013,1325,0.00607441154138193,0.0145482388973966,0.0676873489121676,1308
2015-10-31,"San Juan","TX","El Paso","El Paso","El Paso",4014,808,0.00497512437810945,0.0112640801001252,-0.0334928229665072,612
2015-10-31,"Fort Lincoln","DC","Washington","District of Columbia","Washington",4015,2188,-0.00635785649409628,-0.0135256988277728,0.0399239543726236,1130
2015-10-31,"Park East","FL","North Port-Sarasota-Bradenton, FL","Sarasota","Sarasota",4016,1176,0.0129198966408269,0.0217202432667246,0.0959925442684063,1288
2015-10-31,"Kellogg School","KS","Wichita","Sedgwick","Wichita",4017,677,-0.0131195335276968,-0.0159883720930233,0.0257575757575758,762
2015-10-31,"Peoplestown","GA","Atlanta","Fulton","Atlanta",4018,1141,-0.000875656742556918,0.0205724508050089,0.112085769980507,650
2015-10-31,"Clifton","KY","Louisville/Jefferson County","Jefferson","Louisville",4019,1127,0.00895255147717099,0.0513059701492537,0.161855670103093,1271
2015-10-31,"Lake Country","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4020,1715,0.00823045267489712,0.012994683992912,-0.00809716599190283,1357
2015-10-31,"La Playa","CA","San Diego","San Diego","San Diego",4021,5631,0.0104073210120223,0.0356814419716756,0.134824667472793,1165
2015-10-31,"Tierra Linda","TX","San Antonio","Bexar","San Antonio",4022,858,0.00116686114352392,-0.00579374275782155,0.00116686114352392,1010
2015-10-31,"East Beechwold","OH","Columbus","Franklin","Columbus",4023,1352,0.00895522388059702,0.048062015503876,0.100081366965012,1433
2015-10-31,"Fair Oaks","CA","San Francisco","San Mateo","Menlo Park",4024,4069,0.02571212503151,0.0671387359034881,0.156951947682684,950
2015-10-31,"East Corner","DC","Washington","District of Columbia","Washington",4025,1859,0.00649702219815918,0.0270718232044199,0.0236784140969163,758
2015-10-31,"Belmont Terrace","IL","Chicago","Cook","Chicago",4026,1800,0.00166944908180301,0.0209869540555871,0.0830324909747293,910
2015-10-31,"Cascade Avenue-Road","GA","Atlanta","Fulton","Atlanta",4027,897,-0.00111358574610245,0.00111607142857143,-0.00443951165371809,973
2015-10-31,"Edison","TX","San Antonio","Bexar","San Antonio",4028,955,-0.00208986415882968,0.00209863588667366,0.0224839400428266,827
2015-10-31,"Lauriedale","CA","San Francisco","San Mateo","San Mateo",4029,3807,-0.000262605042016807,0.0106185293336873,0.121354933726068,687
2015-10-31,"Nassau Shores","NY","New York","Nassau","Massapequa",4030,2718,0.0233433734939759,0.0482067103740841,0.0571761960326721,1453
2015-10-31,"Swain Oaks","CA","Stockton","San Joaquin","Stockton",4031,1126,-0.00177304964539007,0.00535714285714286,0.0602636534839925,400
2015-10-31,"Tarpon River","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",4032,1829,-0.00651819663226507,-0.00381263616557734,0.0664723032069971,1490
2015-10-31,"Central Beach Alliance","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",4033,2008,-0.00297914597815293,-0.00544824170381377,0.0250127616130679,6206
2015-10-31,"Avalon","NM","Albuquerque","Bernalillo","Albuquerque",4034,1114,-0.0017921146953405,-0.000896860986547085,0.0145719489981785,799
2015-10-31,"Homestead","OR","Portland","Multnomah","Portland",4035,2313,0.0162565905096661,0.0518417462482947,0.216728037874803,691
2015-10-31,"Franklin Park","OH","Columbus","Franklin","Columbus",4036,1150,0.0258697591436218,0.0531135531135531,0.263736263736264,597
2015-10-31,"Better Waverly","MD","Baltimore","Baltimore City","Baltimore",4037,1257,0,0.00721153846153846,0.0227827502034174,1014
2015-10-31,"Hawarden Hills","CA","Riverside","Riverside","Riverside",4038,2326,0.0012914334911752,0.00779896013864818,0.0228671943711522,984
2015-10-31,"Euclid-St Pauls","FL","Tampa","Pinellas","Saint Petersburg",4039,1380,0.00583090379008746,0.013215859030837,0.078125,779
2015-10-31,"Golden Hills","TX","El Paso","El Paso","El Paso",4040,1018,-0.00972762645914397,-0.00488758553274682,0.0262096774193548,541
2015-10-31,"Lower 9th Ward","LA","New Orleans","Orleans","New Orleans",4041,1344,0.0143396226415094,0.0582677165354331,0.102543068088597,2606
2015-10-31,"South Los Altos","NM","Albuquerque","Bernalillo","Albuquerque",4042,1058,-0.00188679245283019,-0.0158139534883721,-0.00188679245283019,1053
2015-10-31,"Sunset Heights","TX","El Paso","El Paso","El Paso",4043,1089,-0.00457038391224863,0,-0.033717834960071,434
2015-10-31,"Alegre Community","AZ","Phoenix","Maricopa","Tempe",4044,1061,-0.00188146754468485,0.00378429517502365,0.0760649087221095,593
2015-10-31,"Rio Vista","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",4045,6181,0.00782651231045165,0.0233443708609272,0.0822973209595517,982
2015-10-31,"Colonial Manor","CA","Sacramento","Sacramento","Sacramento",4046,1295,0,0.00387596899224806,0.0443548387096774,824
2015-10-31,"Blackstone Park","MI","Detroit","Wayne","Detroit",4047,770,-0.0012970168612192,0.00260416666666667,0.00785340314136126,768
2015-10-31,"M.L. King Jr. Park","IA","Des Moines","Polk","Des Moines",4048,880,-0.00900900900900901,-0.0276243093922652,-0.0167597765363128,942
2015-10-31,"Golden Valley","WI","Milwaukee","Milwaukee","Milwaukee",4049,1230,0.00162866449511401,0.00572363041700736,0.0943060498220641,1054
2015-10-31,"Englewood","MS","Jackson","Hinds","Jackson",4050,707,-0.00141242937853107,0.0172661870503597,0.0351390922401171,516
2015-10-31,"Bellevue","VA","Richmond","Richmond City","Richmond",4051,1368,-0.00725689404934688,-0.0144092219020173,0.00146412884333821,1171
2015-10-31,"King Irving","IA","Des Moines","Polk","Des Moines",4052,984,-0.0130391173520562,-0.0218687872763419,-0.0100603621730382,708
2015-10-31,"Southern Dayton View","OH","Dayton","Montgomery","Dayton",4053,628,-0.0278637770897833,-0.0570570570570571,-0.0382848392036753,977
2015-10-31,"Poinsettia Heights","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",4054,2016,-0.00933660933660934,-0.0165853658536585,0.0207594936708861,1170
2015-10-31,"Hope","RI","Providence","Providence","Providence",4055,1676,-0.0255813953488372,-0.0719822812846069,-0.00945626477541371,720
2015-10-31,"Hillside Morningside","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4056,886,0.00567536889897843,0.0423529411764706,0.128662420382166,1348
2015-10-31,"Knolls West","OH","Columbus","Franklin","Columbus",4057,1404,-0.00213219616204691,-0.0154277699859748,-0.0056657223796034,946
